round,agent,price,marketing,market_share,customers,revenue,profit,rationale
9,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
10,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
10,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
10,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
11,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
11,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
11,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
12,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
12,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
12,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
13,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
13,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
13,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
14,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
14,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
14,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
15,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
15,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
15,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
16,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
16,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
16,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
17,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
17,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
17,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
18,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
18,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
18,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
19,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
19,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
19,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
20,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
20,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
20,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
21,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
21,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
21,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
22,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
22,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
22,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
23,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
23,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
23,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
24,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
24,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
24,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
25,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
25,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
25,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
26,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
26,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
26,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
27,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
27,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
27,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
28,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
28,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
28,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
29,A,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
29,B,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
29,C,2.6,0.0,0.06073954759690741,60.73954759690741,157.92282375195927,36.44372855814446,fixed cost-plus markup
